#SampleID	0.1	0.2	0.3	0.4	0.5	0.8	0.9	1.1	1.2	1.3	1.4	1.5	1.6	1.8	1.9	2	2.1	2.2	2.3	2.4	2.5	2.6	2.7	2.9	3	3.1	3.2	3.3	3.4	3.5	3.6	3.8	4	4.1	4.2	4.3	4.4	4.5	4.6	4.7	5	5.1	5.2	5.3	5.4	5.5	5.6	5.7	5.8	5.9	6	6.2	6.3	6.4	6.5	6.6	6.8	7.1	7.2	7.3	7.4	7.5	7.8	7.9	8	8.1	8.2	8.3	8.4	8.5	8.6	8.8	9	9.1	9.2	9.3	9.4	9.5	9.6	9.8	10	10.1	10.2	10.3	10.4	10.5	10.6	10.7	10.9	11	11.1	11.2	11.3	11.4	11.5	11.6	11.7	12	12.1	12.2	12.3	12.5	12.6	12.8	13	13.1	13.2	13.3	13.5	13.8	13.9	14	14.1	14.2	14.3	14.4	14.5	14.6	14.9	15	15.1	15.2	15.3	15.5	15.6	16	16.1	16.2	16.3	16.4	16.6	17	17.1	17.2	17.3	17.4	17.9	18	18.1	18.2	18.3	18.8	18.9	19	19.1	19.2	19.3	19.4	19.5	19.6	20	20.1	20.2	20.3	20.4	20.7	20.9	21	21.1	21.2	21.3	21.5	21.6	21.7	22	22.1	22.2	22.3	23	23.1	23.2	23.3	23.5	23.6	23.8	23.9	24.1	24.2
Bgsng7114.m22	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0.0404040404040404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0.0101010101010101	0	0	0	0	0	0.00505050505050505	0.00505050505050505	0	0.0101010101010101	0.0101010101010101	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0.0303030303030303	0	0	0	0	0.0202020202020202	0	0	0.00505050505050505	0.00505050505050505	0	0	0	0	0.00505050505050505	0.0505050505050505	0.00505050505050505	0	0	0	0	0	0.0101010101010101	0.0505050505050505	0.0252525252525253	0	0.0151515151515152	0	0	0.0151515151515152	0.0151515151515152	0	0.00505050505050505	0.00505050505050505	0.0101010101010101	0.0353535353535354	0	0.0101010101010101	0.00505050505050505	0	0.00505050505050505	0.00505050505050505	0.0101010101010101	0	0	0	0.0353535353535354	0.0101010101010101	0.0353535353535354	0.0101010101010101	0.00505050505050505	0.0101010101010101	0	0.0151515151515152	0.0202020202020202	0	0.0353535353535354	0.0101010101010101	0	0.0252525252525253	0.0202020202020202	0.00505050505050505	0.0505050505050505	0.0252525252525253	0	0.00505050505050505	0	0	0.0454545454545455	0.0303030303030303	0.0151515151515152	0	0.095959595959596	0.0202020202020202	0	0.0101010101010101	0	0.0101010101010101	0.00505050505050505	0.00505050505050505	0
Bgsng8064.m14	0	0.0154639175257732	0	0	0	0	0	0	0	0.00515463917525773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00515463917525773	0.00515463917525773	0	0	0	0	0	0	0	0	0	0.00515463917525773	0	0	0	0.00515463917525773	0	0	0	0	0	0	0	0.00515463917525773	0	0	0	0.00515463917525773	0	0	0	0	0	0	0	0.0154639175257732	0.0103092783505155	0	0	0	0.00515463917525773	0.0103092783505155	0.00515463917525773	0	0	0.0103092783505155	0	0	0	0	0	0.0154639175257732	0.0103092783505155	0.0257731958762887	0.0103092783505155	0.00515463917525773	0.0360824742268041	0.0515463917525773	0.00515463917525773	0	0	0.00515463917525773	0	0	0.0154639175257732	0.00515463917525773	0.00515463917525773	0.0154639175257732	0	0	0	0.0103092783505155	0.0206185567010309	0.0515463917525773	0	0.00515463917525773	0	0.0103092783505155	0.0154639175257732	0	0	0.00515463917525773	0.00515463917525773	0.0154639175257732	0.00515463917525773	0	0.00515463917525773	0.0154639175257732	0	0	0	0	0	0.00515463917525773	0.0103092783505155	0.0206185567010309	0.0103092783505155	0.0515463917525773	0	0	0	0.0309278350515464	0.00515463917525773	0.00515463917525773	0	0	0.0876288659793814	0.0103092783505155	0	0	0	0	0	0	0.00515463917525773	0	0	0	0.0103092783505155	0.0721649484536082	0.0257731958762887	0.0206185567010309	0	0.00515463917525773	0	0	0.0103092783505155	0.0360824742268041	0.0103092783505155	0	0	0	0.0103092783505155	0.0103092783505155	0.0257731958762887	0	0	0	0	0	0	0	0.0103092783505155	0.00515463917525773	0.0103092783505155	0.00515463917525773	0	0.00515463917525773	0	0	0	0	0.00515463917525773
Bgsng7082.m24	0	0	0	0	0	0	0	0	0	0	0	0	0.00584795321637427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116959064327485	0	0	0.00584795321637427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00584795321637427	0	0	0.00584795321637427	0	0	0	0	0.0233918128654971	0	0.0116959064327485	0.0116959064327485	0.00584795321637427	0	0	0	0	0	0	0.00584795321637427	0	0	0	0	0	0.0116959064327485	0.0116959064327485	0.0116959064327485	0	0.0116959064327485	0.0175438596491228	0	0	0.0409356725146199	0	0.00584795321637427	0	0	0	0.0467836257309941	0.00584795321637427	0.00584795321637427	0	0	0	0	0	0.0116959064327485	0.0175438596491228	0	0.00584795321637427	0	0	0.0292397660818713	0.0116959064327485	0.0292397660818713	0	0.00584795321637427	0.0350877192982456	0.0350877192982456	0.0175438596491228	0.0116959064327485	0.00584795321637427	0.0116959064327485	0	0	0	0	0	0.00584795321637427	0	0.0233918128654971	0.0116959064327485	0.0175438596491228	0.00584795321637427	0.00584795321637427	0.00584795321637427	0.00584795321637427	0	0.00584795321637427	0.00584795321637427	0.0175438596491228	0.0116959064327485	0.00584795321637427	0	0.0116959064327485	0.0350877192982456	0.0116959064327485	0.00584795321637427	0	0	0	0	0.0409356725146199	0.0526315789473684	0.0350877192982456	0.064327485380117	0.0526315789473684	0	0.0116959064327485	0.0233918128654971	0.00584795321637427	0	0.0116959064327485	0	0.0175438596491228
Bgsng7192.m22	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.015	0	0	0	0	0.005	0.005	0	0	0	0.01	0	0	0	0	0.01	0	0	0.005	0	0	0	0.05	0.01	0	0.01	0	0	0	0.005	0	0.01	0.015	0	0	0	0.005	0.01	0.025	0.01	0.005	0	0.02	0	0	0.015	0	0	0	0	0	0	0.04	0	0	0.005	0	0	0	0.025	0.035	0.01	0.005	0.015	0.005	0.01	0.005	0	0	0.005	0	0.025	0.02	0	0.03	0.01	0.005	0	0.005	0.005	0	0.01	0	0.01	0	0.02	0.08	0	0.005	0	0.03	0.04	0	0.01	0	0	0.015	0.06	0.005	0.01	0.05	0	0.005	0	0	0.055	0	0.015	0	0.01	0.035	0	0	0.005	0	0.005	0	0.005
Bgsng7082.m20	0	0	0	0	0	0	0.00558659217877095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00558659217877095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00558659217877095	0	0	0	0	0.00558659217877095	0	0	0	0	0	0	0	0.00558659217877095	0.00558659217877095	0.00558659217877095	0	0	0	0	0	0.00558659217877095	0.0223463687150838	0.0111731843575419	0	0	0.00558659217877095	0.00558659217877095	0	0	0.00558659217877095	0.00558659217877095	0	0.0223463687150838	0	0	0	0.0502793296089385	0.0111731843575419	0	0	0	0.00558659217877095	0	0	0	0	0	0.00558659217877095	0.00558659217877095	0.00558659217877095	0	0.0167597765363128	0.0279329608938547	0	0	0	0	0	0	0.0223463687150838	0.00558659217877095	0	0.0391061452513966	0	0	0.0446927374301676	0.0167597765363128	0.00558659217877095	0	0.00558659217877095	0	0	0	0.0279329608938547	0.0279329608938547	0	0	0	0	0.0335195530726257	0.0446927374301676	0.00558659217877095	0	0	0	0.0279329608938547	0.0111731843575419	0.0223463687150838	0.0167597765363128	0	0.0167597765363128	0.0614525139664804	0.00558659217877095	0.0167597765363128	0	0	0	0.00558659217877095	0.0111731843575419	0.00558659217877095	0.0670391061452514	0	0	0	0.0223463687150838	0.0111731843575419	0	0.00558659217877095	0	0	0	0	0	0.0167597765363128	0.0167597765363128	0	0	0	0.0111731843575419	0.0614525139664804	0.00558659217877095	0.0279329608938547	0.0111731843575419	0.00558659217877095	0	0	0.00558659217877095	0	0	0	0	0
Bgsng7131.m23	0	0.0053475935828877	0	0	0	0	0.0053475935828877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053475935828877	0	0	0	0	0	0	0	0	0	0.0106951871657754	0	0	0	0	0	0.0053475935828877	0	0.0053475935828877	0	0	0	0	0	0	0	0.0053475935828877	0	0	0	0	0	0	0.0053475935828877	0	0	0	0.0106951871657754	0.0213903743315508	0.0053475935828877	0.0053475935828877	0	0	0.0106951871657754	0	0	0	0.0053475935828877	0	0.0053475935828877	0	0	0	0	0.0053475935828877	0.0160427807486631	0	0	0.0106951871657754	0	0.0106951871657754	0.0053475935828877	0	0.0053475935828877	0	0.0106951871657754	0.0053475935828877	0	0	0.0160427807486631	0.0106951871657754	0.0106951871657754	0	0	0	0	0	0.0267379679144385	0.0160427807486631	0	0	0.0106951871657754	0	0.0374331550802139	0.0160427807486631	0.0053475935828877	0	0	0	0.0213903743315508	0.0053475935828877	0.0053475935828877	0.0106951871657754	0	0	0	0.0106951871657754	0.0106951871657754	0	0.0374331550802139	0.0053475935828877	0.0374331550802139	0	0.0213903743315508	0.0106951871657754	0	0	0	0	0.0213903743315508	0.0213903743315508	0.0160427807486631	0.0213903743315508	0	0.0213903743315508	0.0053475935828877	0.0267379679144385	0.0481283422459893	0.0374331550802139	0	0	0	0.0106951871657754	0.0160427807486631	0	0.122994652406417	0.0053475935828877	0.0213903743315508	0.0053475935828877	0.0213903743315508	0.0053475935828877	0.0267379679144385	0.0160427807486631	0	0	0.0213903743315508
Bgsng7071.m23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00578034682080925	0	0	0	0	0	0	0	0	0.00578034682080925	0	0	0	0	0	0	0	0	0	0	0	0	0.00578034682080925	0	0	0	0	0	0	0	0	0	0.00578034682080925	0	0	0	0	0	0	0.00578034682080925	0	0	0	0	0.00578034682080925	0	0	0	0	0	0	0	0.00578034682080925	0.0115606936416185	0	0	0	0	0	0.0289017341040462	0	0.0115606936416185	0	0.00578034682080925	0.00578034682080925	0	0.00578034682080925	0.00578034682080925	0	0.00578034682080925	0.00578034682080925	0	0.0115606936416185	0	0.0115606936416185	0	0	0.00578034682080925	0	0	0	0.0289017341040462	0.0173410404624277	0.00578034682080925	0	0	0.069364161849711	0.00578034682080925	0	0.00578034682080925	0	0	0.00578034682080925	0.0520231213872832	0.00578034682080925	0.0115606936416185	0	0.00578034682080925	0	0	0	0	0	0	0	0	0.0173410404624277	0.0115606936416185	0.0520231213872832	0	0	0	0.00578034682080925	0.00578034682080925	0.0115606936416185	0.00578034682080925	0.00578034682080925	0	0.00578034682080925	0.0346820809248555	0	0.00578034682080925	0.0809248554913295	0	0.0635838150289017	0	0	0	0.0115606936416185	0.0751445086705202	0.0635838150289017	0.0346820809248555	0	0.0578034682080925	0	0.069364161849711	0	0.0115606936416185	0	0
Bgsng7071.m24	0	0	0	0	0	0	0.00510204081632653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510204081632653	0	0	0	0	0	0	0	0	0	0	0.0102040816326531	0	0	0	0.00510204081632653	0	0	0	0	0.00510204081632653	0	0	0	0	0.00510204081632653	0	0	0	0	0.00510204081632653	0.00510204081632653	0	0	0	0	0	0.0102040816326531	0	0.00510204081632653	0.0102040816326531	0	0	0	0	0	0.00510204081632653	0.00510204081632653	0	0	0	0	0.00510204081632653	0	0.0102040816326531	0	0	0.0153061224489796	0	0.00510204081632653	0	0	0.0102040816326531	0	0	0	0	0.0204081632653061	0	0	0	0	0	0	0.00510204081632653	0.086734693877551	0	0.0102040816326531	0.0102040816326531	0	0	0.0153061224489796	0.0459183673469388	0	0	0.00510204081632653	0.0306122448979592	0.0357142857142857	0	0	0	0.00510204081632653	0	0.0153061224489796	0	0.0153061224489796	0.0102040816326531	0	0.0153061224489796	0.0102040816326531	0.0153061224489796	0	0.0153061224489796	0.00510204081632653	0.0102040816326531	0.00510204081632653	0.076530612244898	0	0.204081632653061	0.00510204081632653	0.00510204081632653	0	0.0255102040816327	0.0204081632653061	0.0255102040816327	0.0357142857142857	0	0	0	0	0.0102040816326531	0.00510204081632653	0.0153061224489796	0.00510204081632653	0	0	0.0102040816326531	0.0153061224489796	0	0.0102040816326531	0.0153061224489796	0	0
Bgsng7115.m23	0	0	0.0340909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170454545454545	0	0	0	0	0.0227272727272727	0	0	0	0	0.0113636363636364	0	0	0	0	0	0.00568181818181818	0	0	0	0	0	0.0227272727272727	0	0	0.00568181818181818	0	0	0	0.0113636363636364	0.00568181818181818	0.0170454545454545	0.0170454545454545	0	0	0.00568181818181818	0	0.0340909090909091	0.0681818181818182	0	0.00568181818181818	0	0.0113636363636364	0	0	0.00568181818181818	0	0.0113636363636364	0	0	0.00568181818181818	0.0454545454545455	0.0340909090909091	0	0	0	0	0	0	0.0170454545454545	0.0454545454545455	0.00568181818181818	0	0.0170454545454545	0	0.00568181818181818	0.0170454545454545	0.0340909090909091	0	0.00568181818181818	0	0.0284090909090909	0.0170454545454545	0	0.00568181818181818	0.0170454545454545	0.0738636363636364	0	0	0.00568181818181818	0	0	0	0.0113636363636364	0.00568181818181818	0	0.0568181818181818	0	0	0	0.0454545454545455	0	0	0.0113636363636364	0	0	0	0	0.0113636363636364	0.00568181818181818	0	0	0	0.00568181818181818	0	0.0340909090909091	0	0.0170454545454545	0.00568181818181818	0.0397727272727273	0.0284090909090909	0	0	0	0	0	0	0.0113636363636364
Bgsng7052.m20	0	0	0	0	0	0	0	0	0	0.00578034682080925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00578034682080925	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0404624277456647	0	0	0	0.00578034682080925	0	0	0	0	0	0	0	0	0	0.0115606936416185	0	0	0.0115606936416185	0	0	0.00578034682080925	0	0	0	0.00578034682080925	0.0173410404624277	0.0289017341040462	0	0	0.0173410404624277	0.00578034682080925	0	0	0	0.0115606936416185	0.0173410404624277	0	0	0	0	0	0.0115606936416185	0.0520231213872832	0	0	0	0.00578034682080925	0	0	0.0578034682080925	0	0	0.0115606936416185	0	0	0.023121387283237	0.046242774566474	0.00578034682080925	0	0	0	0	0	0.0173410404624277	0.0404624277456647	0	0.0173410404624277	0	0	0	0.00578034682080925	0.00578034682080925	0	0.00578034682080925	0	0	0.0173410404624277	0	0.00578034682080925	0.00578034682080925	0	0	0.0173410404624277	0.0173410404624277	0	0	0	0.00578034682080925	0	0.0867052023121387	0.0346820809248555	0	0	0.00578034682080925	0.00578034682080925	0.0173410404624277	0.00578034682080925	0.0115606936416185	0	0	0	0.0173410404624277	0.0115606936416185	0.0635838150289017	0.023121387283237	0	0	0	0	0.0173410404624277	0	0.0173410404624277	0.023121387283237	0.069364161849711	0	0.0115606936416185	0.0115606936416185	0	0	0	0	0
